,identifier,pollster:id,link,start_date,end_date,published_date,population,sponsor,method,n,area,done_by_x,notes_x,,question:identifier,poll:identifier,choice:id,topic_id,value_x,done_by_y,notes_y,start_date_date,end_date_date,middle_date_date_x,middle_date,middle_date_date_y,value_y
753,2020-02,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2433560-trendy_ceska_2020_vlna_57_volebni_model.pdf,2020-02-10,2020-02-28,2020-03-08,,ČT,,1200,ČR,Michal Škop,,,model,2020-02,ČSSD,model psp,0.055,Michal Škop,,2020-02-10,2020-02-28,2020-02-19,2020-02-19,2020-02-19,0.06996303915339341
754,2020-02,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2433560-trendy_ceska_2020_vlna_57_volebni_model.pdf,2020-02-10,2020-02-28,2020-03-08,,ČT,,1200,ČR,Michal Škop,,,model,2020-02,KDU-ČSL,model psp,0.05,Michal Škop,,2020-02-10,2020-02-28,2020-02-19,2020-02-19,2020-02-19,0.05380290872811541
755,2020-02,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2433560-trendy_ceska_2020_vlna_57_volebni_model.pdf,2020-02-10,2020-02-28,2020-03-08,,ČT,,1200,ČR,Michal Škop,,,model,2020-02,STAN,model psp,0.065,Michal Škop,,2020-02-10,2020-02-28,2020-02-19,2020-02-19,2020-02-19,0.0524435275681389
756,2020-02,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2433560-trendy_ceska_2020_vlna_57_volebni_model.pdf,2020-02-10,2020-02-28,2020-03-08,,ČT,,1200,ČR,Michal Škop,,,model,2020-02,TOP 09,model psp,0.055,Michal Škop,,2020-02-10,2020-02-28,2020-02-19,2020-02-19,2020-02-19,0.04802499577697338
757,2020-02,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2433560-trendy_ceska_2020_vlna_57_volebni_model.pdf,2020-02-10,2020-02-28,2020-03-08,,ČT,,1200,ČR,Michal Škop,,,model,2020-02,Trikolóra,model psp,0.03,Michal Škop,,2020-02-10,2020-02-28,2020-02-19,2020-02-19,2020-02-19,0.026414199135969183
758,2020-03,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5179/f9/pv200320.pdf,2020-02-29,2020-03-11,2020-03-30,,,,983,ČR,Michal Škop,,,model,2020-03,ANO,model psp,0.33,Michal Škop,,2020-02-29,2020-03-11,2020-03-05,2020-03-05,2020-03-05,0.31741685451411217
759,2020-03,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5179/f9/pv200320.pdf,2020-02-29,2020-03-11,2020-03-30,,,,983,ČR,Michal Škop,,,model,2020-03,ČSSD,model psp,0.085,Michal Škop,,2020-02-29,2020-03-11,2020-03-05,2020-03-05,2020-03-05,0.0706969229778797
760,2020-03,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5179/f9/pv200320.pdf,2020-02-29,2020-03-11,2020-03-30,,,,983,ČR,Michal Škop,,,model,2020-03,KSČM,model psp,0.07,Michal Škop,,2020-02-29,2020-03-11,2020-03-05,2020-03-05,2020-03-05,0.06823755900755615
761,2020-03,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5179/f9/pv200320.pdf,2020-02-29,2020-03-11,2020-03-30,,,,983,ČR,Michal Škop,,,model,2020-03,ODS,model psp,0.145,Michal Škop,,2020-02-29,2020-03-11,2020-03-05,2020-03-05,2020-03-05,0.13010531758424151
762,2020-03,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5179/f9/pv200320.pdf,2020-02-29,2020-03-11,2020-03-30,,,,983,ČR,Michal Škop,,,model,2020-03,TOP 09,model psp,0.045,Michal Škop,,2020-02-29,2020-03-11,2020-03-05,2020-03-05,2020-03-05,0.04850140835271246
763,2020-03,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5179/f9/pv200320.pdf,2020-02-29,2020-03-11,2020-03-30,,,,983,ČR,Michal Škop,,,model,2020-03,KDU-ČSL,model psp,0.07,Michal Škop,,2020-02-29,2020-03-11,2020-03-05,2020-03-05,2020-03-05,0.05384586757811612
764,2020-03,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5179/f9/pv200320.pdf,2020-02-29,2020-03-11,2020-03-30,,,,983,ČR,Michal Škop,,,model,2020-03,Piráti,model psp,0.125,Michal Škop,,2020-02-29,2020-03-11,2020-03-05,2020-03-05,2020-03-05,0.13810298872616258
765,2020-03,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5179/f9/pv200320.pdf,2020-02-29,2020-03-11,2020-03-30,,,,983,ČR,Michal Škop,,,model,2020-03,SPD,model psp,0.045,Michal Škop,,2020-02-29,2020-03-11,2020-03-05,2020-03-05,2020-03-05,0.06352275727965395
766,2020-03,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5179/f9/pv200320.pdf,2020-02-29,2020-03-11,2020-03-30,,,,983,ČR,Michal Škop,,,model,2020-03,STAN,model psp,0.045,Michal Škop,,2020-02-29,2020-03-11,2020-03-05,2020-03-05,2020-03-05,0.05258441623551598
767,2020-03,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5179/f9/pv200320.pdf,2020-02-29,2020-03-11,2020-03-30,,,,983,ČR,Michal Škop,,,model,2020-03,Zelení,model psp,0.01,Michal Škop,,2020-02-29,2020-03-11,2020-03-05,2020-03-05,2020-03-05,0.013320088343337094
768,2020-03,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a5179/f9/pv200320.pdf,2020-02-29,2020-03-11,2020-03-30,,,,983,ČR,Michal Škop,,,model,2020-03,Trikolóra,model psp,0.02,Michal Škop,,2020-02-29,2020-03-11,2020-03-05,2020-03-05,2020-03-05,0.025739981851030522
769,2020-03,Median,https://www.median.eu/cs/wp-content/uploads/2020/04/MEDIAN_volebni_model_2020_3.pdf,2020-02-29,2020-03-26,2020-04-02,,,,1019,ČR,Michal Škop,,,model,2020-03,ANO,model psp,0.295,Michal Škop,,2020-02-29,2020-03-26,2020-03-13,2020-03-13,2020-03-13,0.3174542002159206
770,2020-03,Median,https://www.median.eu/cs/wp-content/uploads/2020/04/MEDIAN_volebni_model_2020_3.pdf,2020-02-29,2020-03-26,2020-04-02,,,,1019,ČR,Michal Škop,,,model,2020-03,ODS,model psp,0.13,Michal Škop,,2020-02-29,2020-03-26,2020-03-13,2020-03-13,2020-03-13,0.1298098930792544
771,2020-03,Median,https://www.median.eu/cs/wp-content/uploads/2020/04/MEDIAN_volebni_model_2020_3.pdf,2020-02-29,2020-03-26,2020-04-02,,,,1019,ČR,Michal Škop,,,model,2020-03,Piráti,model psp,0.12,Michal Škop,,2020-02-29,2020-03-26,2020-03-13,2020-03-13,2020-03-13,0.13835196163421032
772,2020-03,Median,https://www.median.eu/cs/wp-content/uploads/2020/04/MEDIAN_volebni_model_2020_3.pdf,2020-02-29,2020-03-26,2020-04-02,,,,1019,ČR,Michal Škop,,,model,2020-03,SPD,model psp,0.06,Michal Škop,,2020-02-29,2020-03-26,2020-03-13,2020-03-13,2020-03-13,0.0638098635602822
773,2020-03,Median,https://www.median.eu/cs/wp-content/uploads/2020/04/MEDIAN_volebni_model_2020_3.pdf,2020-02-29,2020-03-26,2020-04-02,,,,1019,ČR,Michal Škop,,,model,2020-03,KSČM,model psp,0.075,Michal Škop,,2020-02-29,2020-03-26,2020-03-13,2020-03-13,2020-03-13,0.06784361173458232
774,2020-03,Median,https://www.median.eu/cs/wp-content/uploads/2020/04/MEDIAN_volebni_model_2020_3.pdf,2020-02-29,2020-03-26,2020-04-02,,,,1019,ČR,Michal Škop,,,model,2020-03,ČSSD,model psp,0.075,Michal Škop,,2020-02-29,2020-03-26,2020-03-13,2020-03-13,2020-03-13,0.07042550813970497
775,2020-03,Median,https://www.median.eu/cs/wp-content/uploads/2020/04/MEDIAN_volebni_model_2020_3.pdf,2020-02-29,2020-03-26,2020-04-02,,,,1019,ČR,Michal Škop,,,model,2020-03,TOP 09,model psp,0.055,Michal Škop,,2020-02-29,2020-03-26,2020-03-13,2020-03-13,2020-03-13,0.049033845983302835
776,2020-03,Median,https://www.median.eu/cs/wp-content/uploads/2020/04/MEDIAN_volebni_model_2020_3.pdf,2020-02-29,2020-03-26,2020-04-02,,,,1019,ČR,Michal Škop,,,model,2020-03,KDU-ČSL,model psp,0.05,Michal Škop,,2020-02-29,2020-03-26,2020-03-13,2020-03-13,2020-03-13,0.05306836717017856
777,2020-03,Median,https://www.median.eu/cs/wp-content/uploads/2020/04/MEDIAN_volebni_model_2020_3.pdf,2020-02-29,2020-03-26,2020-04-02,,,,1019,ČR,Michal Škop,,,model,2020-03,STAN,model psp,0.055,Michal Škop,,2020-02-29,2020-03-26,2020-03-13,2020-03-13,2020-03-13,0.052949344794415494
778,2020-03,Median,https://www.median.eu/cs/wp-content/uploads/2020/04/MEDIAN_volebni_model_2020_3.pdf,2020-02-29,2020-03-26,2020-04-02,,,,1019,ČR,Michal Škop,,,model,2020-03,Zelení,model psp,0.015,Michal Škop,,2020-02-29,2020-03-26,2020-03-13,2020-03-13,2020-03-13,0.013182246786998787
779,2020-03,Median,https://www.median.eu/cs/wp-content/uploads/2020/04/MEDIAN_volebni_model_2020_3.pdf,2020-02-29,2020-03-26,2020-04-02,,,,1019,ČR,Michal Škop,,,model,2020-03,Trikolóra,model psp,0.03,Michal Škop,,2020-02-29,2020-03-26,2020-03-13,2020-03-13,2020-03-13,0.025748182096168172
780,2020-03,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2440560-trendy_ceska_2020_vlna_58_volebni_model.pdf,2020-03-09,2020-03-27,2020-04-05,,ČT,,1200,ČR,Michal Škop,,,model,2020-03,ANO,model psp,0.345,Michal Škop,,2020-03-09,2020-03-27,2020-03-18,2020-03-18,2020-03-18,0.3183761824011858
781,2020-03,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2440560-trendy_ceska_2020_vlna_58_volebni_model.pdf,2020-03-09,2020-03-27,2020-04-05,,ČT,,1200,ČR,Michal Škop,,,model,2020-03,ODS,model psp,0.14,Michal Škop,,2020-03-09,2020-03-27,2020-03-18,2020-03-18,2020-03-18,0.12983754181638008
782,2020-03,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2440560-trendy_ceska_2020_vlna_58_volebni_model.pdf,2020-03-09,2020-03-27,2020-04-05,,ČT,,1200,ČR,Michal Škop,,,model,2020-03,Piráti,model psp,0.135,Michal Škop,,2020-03-09,2020-03-27,2020-03-18,2020-03-18,2020-03-18,0.13883180944772952
783,2020-03,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2440560-trendy_ceska_2020_vlna_58_volebni_model.pdf,2020-03-09,2020-03-27,2020-04-05,,ČT,,1200,ČR,Michal Škop,,,model,2020-03,KSČM,model psp,0.055,Michal Škop,,2020-03-09,2020-03-27,2020-03-18,2020-03-18,2020-03-18,0.06723021978461674
784,2020-03,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2440560-trendy_ceska_2020_vlna_58_volebni_model.pdf,2020-03-09,2020-03-27,2020-04-05,,ČT,,1200,ČR,Michal Škop,,,model,2020-03,SPD,model psp,0.055,Michal Škop,,2020-03-09,2020-03-27,2020-03-18,2020-03-18,2020-03-18,0.06368668830131016
785,2020-03,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2440560-trendy_ceska_2020_vlna_58_volebni_model.pdf,2020-03-09,2020-03-27,2020-04-05,,ČT,,1200,ČR,Michal Škop,,,model,2020-03,ČSSD,model psp,0.06,Michal Škop,,2020-03-09,2020-03-27,2020-03-18,2020-03-18,2020-03-18,0.07010614360703092
786,2020-03,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2440560-trendy_ceska_2020_vlna_58_volebni_model.pdf,2020-03-09,2020-03-27,2020-04-05,,ČT,,1200,ČR,Michal Škop,,,model,2020-03,KDU-ČSL,model psp,0.045,Michal Škop,,2020-03-09,2020-03-27,2020-03-18,2020-03-18,2020-03-18,0.05260306605277626
787,2020-03,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2440560-trendy_ceska_2020_vlna_58_volebni_model.pdf,2020-03-09,2020-03-27,2020-04-05,,ČT,,1200,ČR,Michal Škop,,,model,2020-03,STAN,model psp,0.055,Michal Škop,,2020-03-09,2020-03-27,2020-03-18,2020-03-18,2020-03-18,0.053050643631292665
788,2020-03,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2440560-trendy_ceska_2020_vlna_58_volebni_model.pdf,2020-03-09,2020-03-27,2020-04-05,,ČT,,1200,ČR,Michal Škop,,,model,2020-03,TOP 09,model psp,0.055,Michal Škop,,2020-03-09,2020-03-27,2020-03-18,2020-03-18,2020-03-18,0.04932301804753071
789,2020-03,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2440560-trendy_ceska_2020_vlna_58_volebni_model.pdf,2020-03-09,2020-03-27,2020-04-05,,ČT,,1200,ČR,Michal Škop,,,model,2020-03,Trikolóra,model psp,0.025,Michal Škop,,2020-03-09,2020-03-27,2020-03-18,2020-03-18,2020-03-18,0.02573240598684426
790,2020-03,STEM,https://www.stem.cz/volebni-preference-stem-brezen-2020/,2020-03-05,2020-03-15,2020-04-01,,,,1008,ČR,Michal Škop,,,model,2020-03,ANO,model psp,0.308,Michal Škop,,2020-03-05,2020-03-15,2020-03-10,2020-03-10,2020-03-10,0.3173358896271944
791,2020-03,STEM,https://www.stem.cz/volebni-preference-stem-brezen-2020/,2020-03-05,2020-03-15,2020-04-01,,,,1008,ČR,Michal Škop,,,model,2020-03,ODS,model psp,0.11800000000000001,Michal Škop,,2020-03-05,2020-03-15,2020-03-10,2020-03-10,2020-03-10,0.12979106241553653
792,2020-03,STEM,https://www.stem.cz/volebni-preference-stem-brezen-2020/,2020-03-05,2020-03-15,2020-04-01,,,,1008,ČR,Michal Škop,,,model,2020-03,Piráti,model psp,0.152,Michal Škop,,2020-03-05,2020-03-15,2020-03-10,2020-03-10,2020-03-10,0.1384085892066074
793,2020-03,STEM,https://www.stem.cz/volebni-preference-stem-brezen-2020/,2020-03-05,2020-03-15,2020-04-01,,,,1008,ČR,Michal Škop,,,model,2020-03,KSČM,model psp,0.07400000000000001,Michal Škop,,2020-03-05,2020-03-15,2020-03-10,2020-03-10,2020-03-10,0.06806006945045731
794,2020-03,STEM,https://www.stem.cz/volebni-preference-stem-brezen-2020/,2020-03-05,2020-03-15,2020-04-01,,,,1008,ČR,Michal Škop,,,model,2020-03,SPD,model psp,0.086,Michal Škop,,2020-03-05,2020-03-15,2020-03-10,2020-03-10,2020-03-10,0.06394620052083545
795,2020-03,STEM,https://www.stem.cz/volebni-preference-stem-brezen-2020/,2020-03-05,2020-03-15,2020-04-01,,,,1008,ČR,Michal Škop,,,model,2020-03,ČSSD,model psp,0.07,Michal Škop,,2020-03-05,2020-03-15,2020-03-10,2020-03-10,2020-03-10,0.07052318931936602
796,2020-03,STEM,https://www.stem.cz/volebni-preference-stem-brezen-2020/,2020-03-05,2020-03-15,2020-04-01,,,,1008,ČR,Michal Škop,,,model,2020-03,KDU-ČSL,model psp,0.055,Michal Škop,,2020-03-05,2020-03-15,2020-03-10,2020-03-10,2020-03-10,0.05338294976278542
797,2020-03,STEM,https://www.stem.cz/volebni-preference-stem-brezen-2020/,2020-03-05,2020-03-15,2020-04-01,,,,1008,ČR,Michal Škop,,,model,2020-03,STAN,model psp,0.057,Michal Škop,,2020-03-05,2020-03-15,2020-03-10,2020-03-10,2020-03-10,0.05285637200111254
798,2020-03,STEM,https://www.stem.cz/volebni-preference-stem-brezen-2020/,2020-03-05,2020-03-15,2020-04-01,,,,1008,ČR,Michal Škop,,,model,2020-03,TOP 09,model psp,0.043,Michal Škop,,2020-03-05,2020-03-15,2020-03-10,2020-03-10,2020-03-10,0.048766453642061204
799,2020-03,STEM,https://www.stem.cz/volebni-preference-stem-brezen-2020/,2020-03-05,2020-03-15,2020-04-01,,,,1008,ČR,Michal Škop,,,model,2020-03,Zelení,model psp,0.006,Michal Škop,,2020-03-05,2020-03-15,2020-03-10,2020-03-10,2020-03-10,0.01312398652424921
800,2020-03,STEM,https://www.stem.cz/volebni-preference-stem-brezen-2020/,2020-03-05,2020-03-15,2020-04-01,,,,1008,ČR,Michal Škop,,,model,2020-03,Trikolóra,model psp,0.02,Michal Škop,,2020-03-05,2020-03-15,2020-03-10,2020-03-10,2020-03-10,0.02568156154018622
801,2020-04,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2451314-trendy_ceska_2020_vlna_59_volebni_model.pdf,2020-04-14,2020-04-30,2020-05-10,,ČT,,1200,ČR,Michal Škop,,,model,2020-04,ANO,model psp,0.34,Michal Škop,,2020-04-14,2020-04-30,2020-04-22,2020-04-22,2020-04-22,0.3197044378076467
802,2020-04,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2451314-trendy_ceska_2020_vlna_59_volebni_model.pdf,2020-04-14,2020-04-30,2020-05-10,,ČT,,1200,ČR,Michal Škop,,,model,2020-04,ODS,model psp,0.115,Michal Škop,,2020-04-14,2020-04-30,2020-04-22,2020-04-22,2020-04-22,0.1267861400150896
803,2020-04,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2451314-trendy_ceska_2020_vlna_59_volebni_model.pdf,2020-04-14,2020-04-30,2020-05-10,,ČT,,1200,ČR,Michal Škop,,,model,2020-04,Piráti,model psp,0.16,Michal Škop,,2020-04-14,2020-04-30,2020-04-22,2020-04-22,2020-04-22,0.14536041958194867
804,2020-04,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2451314-trendy_ceska_2020_vlna_59_volebni_model.pdf,2020-04-14,2020-04-30,2020-05-10,,ČT,,1200,ČR,Michal Škop,,,model,2020-04,KSČM,model psp,0.055,Michal Škop,,2020-04-14,2020-04-30,2020-04-22,2020-04-22,2020-04-22,0.06454058633387688
805,2020-04,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2451314-trendy_ceska_2020_vlna_59_volebni_model.pdf,2020-04-14,2020-04-30,2020-05-10,,ČT,,1200,ČR,Michal Škop,,,model,2020-04,SPD,model psp,0.07,Michal Škop,,2020-04-14,2020-04-30,2020-04-22,2020-04-22,2020-04-22,0.06519899388962687
806,2020-04,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2451314-trendy_ceska_2020_vlna_59_volebni_model.pdf,2020-04-14,2020-04-30,2020-05-10,,ČT,,1200,ČR,Michal Škop,,,model,2020-04,ČSSD,model psp,0.055,Michal Škop,,2020-04-14,2020-04-30,2020-04-22,2020-04-22,2020-04-22,0.06993722273673317
807,2020-04,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2451314-trendy_ceska_2020_vlna_59_volebni_model.pdf,2020-04-14,2020-04-30,2020-05-10,,ČT,,1200,ČR,Michal Škop,,,model,2020-04,KDU-ČSL,model psp,0.04,Michal Škop,,2020-04-14,2020-04-30,2020-04-22,2020-04-22,2020-04-22,0.05000875518807303
808,2020-04,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2451314-trendy_ceska_2020_vlna_59_volebni_model.pdf,2020-04-14,2020-04-30,2020-05-10,,ČT,,1200,ČR,Michal Škop,,,model,2020-04,STAN,model psp,0.055,Michal Škop,,2020-04-14,2020-04-30,2020-04-22,2020-04-22,2020-04-22,0.05351834852400025
809,2020-04,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2451314-trendy_ceska_2020_vlna_59_volebni_model.pdf,2020-04-14,2020-04-30,2020-05-10,,ČT,,1200,ČR,Michal Škop,,,model,2020-04,TOP 09,model psp,0.065,Michal Škop,,2020-04-14,2020-04-30,2020-04-22,2020-04-22,2020-04-22,0.050621089506462554
810,2020-04,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2451314-trendy_ceska_2020_vlna_59_volebni_model.pdf,2020-04-14,2020-04-30,2020-05-10,,ČT,,1200,ČR,Michal Škop,,,model,2020-04,Trikolóra,model psp,0.025,Michal Škop,,2020-04-14,2020-04-30,2020-04-22,2020-04-22,2020-04-22,0.02580154906104513
811,2020-05,STEM,https://www.stem.cz/volebni-preference-stem-kveten-2020/,2020-05-22,2020-06-01,2020-06-10,,,,1086,ČR,Michal Škop,,,model,2020-05,ANO,model psp,0.337,Michal Škop,,2020-05-22,2020-06-01,2020-05-27,2020-05-27,2020-05-27,0.31490086287673236
812,2020-05,STEM,https://www.stem.cz/volebni-preference-stem-kveten-2020/,2020-05-22,2020-06-01,2020-06-10,,,,1086,ČR,Michal Škop,,,model,2020-05,ODS,model psp,0.114,Michal Škop,,2020-05-22,2020-06-01,2020-05-27,2020-05-27,2020-05-27,0.12658687660195747
813,2020-05,STEM,https://www.stem.cz/volebni-preference-stem-kveten-2020/,2020-05-22,2020-06-01,2020-06-10,,,,1086,ČR,Michal Škop,,,model,2020-05,Piráti,model psp,0.128,Michal Škop,,2020-05-22,2020-06-01,2020-05-27,2020-05-27,2020-05-27,0.14921433908254558
814,2020-05,STEM,https://www.stem.cz/volebni-preference-stem-kveten-2020/,2020-05-22,2020-06-01,2020-06-10,,,,1086,ČR,Michal Škop,,,model,2020-05,KSČM,model psp,0.073,Michal Škop,,2020-05-22,2020-06-01,2020-05-27,2020-05-27,2020-05-27,0.06408969472441786
815,2020-05,STEM,https://www.stem.cz/volebni-preference-stem-kveten-2020/,2020-05-22,2020-06-01,2020-06-10,,,,1086,ČR,Michal Škop,,,model,2020-05,SPD,model psp,0.065,Michal Škop,,2020-05-22,2020-06-01,2020-05-27,2020-05-27,2020-05-27,0.06563422807437923
816,2020-05,STEM,https://www.stem.cz/volebni-preference-stem-kveten-2020/,2020-05-22,2020-06-01,2020-06-10,,,,1086,ČR,Michal Škop,,,model,2020-05,ČSSD,model psp,0.08900000000000001,Michal Škop,,2020-05-22,2020-06-01,2020-05-27,2020-05-27,2020-05-27,0.07453328764057564
817,2020-05,STEM,https://www.stem.cz/volebni-preference-stem-kveten-2020/,2020-05-22,2020-06-01,2020-06-10,,,,1086,ČR,Michal Škop,,,model,2020-05,KDU-ČSL,model psp,0.061,Michal Škop,,2020-05-22,2020-06-01,2020-05-27,2020-05-27,2020-05-27,0.04983549891855143
818,2020-05,STEM,https://www.stem.cz/volebni-preference-stem-kveten-2020/,2020-05-22,2020-06-01,2020-06-10,,,,1086,ČR,Michal Škop,,,model,2020-05,STAN,model psp,0.042,Michal Škop,,2020-05-22,2020-06-01,2020-05-27,2020-05-27,2020-05-27,0.05365416562860675
819,2020-05,STEM,https://www.stem.cz/volebni-preference-stem-kveten-2020/,2020-05-22,2020-06-01,2020-06-10,,,,1086,ČR,Michal Škop,,,model,2020-05,TOP 09,model psp,0.033,Michal Škop,,2020-05-22,2020-06-01,2020-05-27,2020-05-27,2020-05-27,0.047671121794595116
820,2020-05,STEM,https://www.stem.cz/volebni-preference-stem-kveten-2020/,2020-05-22,2020-06-01,2020-06-10,,,,1086,ČR,Michal Škop,,,model,2020-05,Zelení,model psp,0.013999999999999999,Michal Škop,,2020-05-22,2020-06-01,2020-05-27,2020-05-27,2020-05-27,0.014125513276823523
821,2020-05,STEM,https://www.stem.cz/volebni-preference-stem-kveten-2020/,2020-05-22,2020-06-01,2020-06-10,,,,1086,ČR,Michal Škop,,,model,2020-05,Trikolóra,model psp,0.035,Michal Škop,,2020-05-22,2020-06-01,2020-05-27,2020-05-27,2020-05-27,0.02615273568704682
822,2020-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2463311-trendy_ceska_2020_vlna_60.pdf,2020-05-18,2020-06-05,2020-06-14,,ČT,,1200,ČR,Michal Škop,,,model,2020-05,ANO,model psp,0.315,Michal Škop,,2020-05-18,2020-06-05,2020-05-27,2020-05-27,2020-05-27,0.31490086287673236
823,2020-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2463311-trendy_ceska_2020_vlna_60.pdf,2020-05-18,2020-06-05,2020-06-14,,ČT,,1200,ČR,Michal Škop,,,model,2020-05,ODS,model psp,0.135,Michal Škop,,2020-05-18,2020-06-05,2020-05-27,2020-05-27,2020-05-27,0.12658687660195747
824,2020-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2463311-trendy_ceska_2020_vlna_60.pdf,2020-05-18,2020-06-05,2020-06-14,,ČT,,1200,ČR,Michal Škop,,,model,2020-05,Piráti,model psp,0.17,Michal Škop,,2020-05-18,2020-06-05,2020-05-27,2020-05-27,2020-05-27,0.14921433908254558
825,2020-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2463311-trendy_ceska_2020_vlna_60.pdf,2020-05-18,2020-06-05,2020-06-14,,ČT,,1200,ČR,Michal Škop,,,model,2020-05,KSČM,model psp,0.05,Michal Škop,,2020-05-18,2020-06-05,2020-05-27,2020-05-27,2020-05-27,0.06408969472441786
826,2020-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2463311-trendy_ceska_2020_vlna_60.pdf,2020-05-18,2020-06-05,2020-06-14,,ČT,,1200,ČR,Michal Škop,,,model,2020-05,SPD,model psp,0.08,Michal Škop,,2020-05-18,2020-06-05,2020-05-27,2020-05-27,2020-05-27,0.06563422807437923
827,2020-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2463311-trendy_ceska_2020_vlna_60.pdf,2020-05-18,2020-06-05,2020-06-14,,ČT,,1200,ČR,Michal Škop,,,model,2020-05,ČSSD,model psp,0.055,Michal Škop,,2020-05-18,2020-06-05,2020-05-27,2020-05-27,2020-05-27,0.07453328764057564
828,2020-05,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2463311-trendy_ceska_2020_vlna_60.pdf,2020-05-18,2020-06-05,2020-06-14,,ČT,,1200,ČR,Michal Škop,,,model,2020-05,KDU-ČSL,model psp,0.04,Michal Škop,,2020-05-18,2020-06-05,2020-05-27,2020-05-27,2020-05-27,0.04983549891855143
